8.4         0             91             0.91             -1             2.12823             2.31363
8.42         0             88             0.88             -1             2.13061             1.99243
8.44         0             87             0.87             -1             2.13298             1.90096
8.46         0             89             0.89             -1             2.13535             2.09074
8.48         0             83             0.83             -1             2.13771             1.58563
8.5         0             89             0.89             -1             2.14007             2.09074
8.52         0             94             0.94             -1             2.14242             2.75154
8.54         0             90             0.9             -1             2.14476             2.19722
8.56         0             84             0.84             -1             2.1471             1.65823
8.58         0             86             0.86             -1             2.14943             1.81529
8.6         0             91             0.91             -1             2.15176             2.31363
8.62         0             92             0.92             -1             2.15409             2.44235
8.64         0             89             0.89             -1             2.1564             2.09074
8.66         0             89             0.89             -1             2.15871             2.09074
8.68         0             90             0.9             -1             2.16102             2.19722
8.7         0             89             0.89             -1             2.16332             2.09074
8.72         0             87             0.87             -1             2.16562             1.90096
8.74         0             92             0.92             -1             2.16791             2.44235
8.76         0             90             0.9             -1             2.1702             2.19722
8.78         0             88             0.88             -1             2.17248             1.99243
8.8         0             91             0.91             -1             2.17475             2.31363
8.82         0             87             0.87             -1             2.17702             1.90096
8.84         0             94             0.94             -1             2.17929             2.75154
8.86         0             89             0.89             -1             2.18155             2.09074
8.88         0             95             0.95             -1             2.1838             2.94444
8.9         0             89             0.89             -1             2.18605             2.09074
8.92         0             91             0.91             -1             2.1883             2.31363
8.94         0             92             0.92             -1             2.19054             2.44235
8.96         0             93             0.93             -1             2.19277             2.58669
8.98         0             94             0.94             -1             2.195             2.75154
9         0             91             0.91             -1             2.19722             2.31363
9.02         0             89             0.89             -1             2.19944             2.09074
9.04         0             92             0.92             -1             2.20166             2.44235
9.06         0             87             0.87             -1             2.20387             1.90096
9.08         0             83             0.83             -1             2.20607             1.58563
9.1         0             86             0.86             -1             2.20827             1.81529
9.12         0             86             0.86             -1             2.21047             1.81529
9.14         0             81             0.81             -1             2.21266             1.45001
9.16         0             86             0.86             -1             2.21485             1.81529
9.18         0             83             0.83             -1             2.21703             1.58563
9.2         0             93             0.93             -1             2.2192             2.58669
9.22         0             92             0.92             -1             2.22138             2.44235
9.24         0             89             0.89             -1             2.22354             2.09074
9.26         0             88             0.88             -1             2.2257             1.99243
9.28         0             90             0.9             -1             2.22786             2.19722
9.3         0             88             0.88             -1             2.23001             1.99243
9.32         0             92             0.92             -1             2.23216             2.44235
9.34         0             89             0.89             -1             2.23431             2.09074
9.36         0             90             0.9             -1             2.23645             2.19722
9.38         0             89             0.89             -1             2.23858             2.09074
9.4         0             91             0.91             -1             2.24071             2.31363
9.42         0             83             0.83             -1             2.24284             1.58563
9.44         0             90             0.9             -1             2.24496             2.19722
9.46         0             90             0.9             -1             2.24707             2.19722
9.48         0             88             0.88             -1             2.24918             1.99243
9.5         0             89             0.89             -1             2.25129             2.09074
9.52         0             93             0.93             -1             2.25339             2.58669
9.54         0             92             0.92             -1             2.25549             2.44235
9.56         0             94             0.94             -1             2.25759             2.75154
9.58         0             87             0.87             -1             2.25968             1.90096
9.6         0             92             0.92             -1             2.26176             2.44235
9.62         0             89             0.89             -1             2.26384             2.09074
9.64         0             91             0.91             -1             2.26592             2.31363
9.66         0             93             0.93             -1             2.26799             2.58669
9.68         0             83             0.83             -1             2.27006             1.58563
9.7         0             90             0.9             -1             2.27213             2.19722
9.72         0             89             0.89             -1             2.27419             2.09074
9.74         0             91             0.91             -1             2.27624             2.31363
9.76         0             90             0.9             -1             2.27829             2.19722
9.78         0             93             0.93             -1             2.28034             2.58669
9.8         0             92             0.92             -1             2.28238             2.44235
9.82         0             87             0.87             -1             2.28442             1.90096
9.84         0             91             0.91             -1             2.28646             2.31363
9.86         0             91             0.91             -1             2.28849             2.31363
9.88         0             91             0.91             -1             2.29051             2.31363
9.9         0             90             0.9             -1             2.29253             2.19722
9.92         0             92             0.92             -1             2.29455             2.44235
9.94         0             97             0.97             -1             2.29657             3.4761
9.96         0             93             0.93             -1             2.29858             2.58669
9.98         0             85             0.85             -1             2.30058             1.7346
